age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid,categorization,ciede2000_discriminative_power,contrast_sensitivity_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
45-54,9,0.098716,Hue-5 with Wave-9,,1,0,6.782622075387934,0.1062189933042115,bachelor,3,male,1354,1,1.1,1.9,1,64788046d0fc88f991d3847c,8968,0,1,78,17,1,fieldSmooth,6,536.592,189.602,329.793,211.415,658.122,NaN,3.142,340.417
45-54,9,0.098716,Hue-5 with Wave-9,,1,0,6.782622075387934,0.0835758024966085,bachelor,3,male,1323,2,1.1,1.9,1,64788046d0fc88f991d3847c,16956,1,4,78,18,2,fieldSmooth,6,536.592,189.602,329.793,211.415,658.122,NaN,3.142,340.417
45-54,10,0.098716,Hue-3 with Wave-5,,1,0,48.88652920118138,0.0870664616363938,bachelor,3,male,1740,1,1.1,1.9,1,64788046d0fc88f991d3847c,12875,0,6,78,19,1,fieldSmooth,6,178.561,148.329,263.738,130.696,329.277,NaN,3.253,284.186
45-54,10,0.098716,Hue-3 with Wave-5,,1,0,48.88652920118138,0.0766243166871688,bachelor,3,male,1386,1,1.1,1.9,1,64788046d0fc88f991d3847c,13211,0,2,78,20,2,fieldSmooth,6,178.561,148.329,263.738,130.696,329.277,NaN,3.253,284.186
45-54,11,0.098716,Hue-3 with Wave-8,,1,0,48.88652920118138,0.0685992848002198,bachelor,3,male,1511,1,1.1,1.9,1,64788046d0fc88f991d3847c,8316,0,5,78,21,1,fieldSmooth,6,333.298,150.117,277.830,119.012,467.467,NaN,6.165,361.208
45-54,11,0.098716,Hue-3 with Wave-8,,1,0,48.88652920118138,0.0641443194097499,bachelor,3,male,1405,2,1.1,1.9,1,64788046d0fc88f991d3847c,27847,1,4,78,22,2,fieldSmooth,6,333.298,150.117,277.830,119.012,467.467,NaN,6.165,361.208
45-54,13,0.098716,Hue-7 with Wave-3,,1,0,50.80507908801665,0.070771864936844,bachelor,3,male,1636,1,1.1,1.9,1,64788046d0fc88f991d3847c,46679,0,6,78,25,1,fieldSmooth,6,739.291,163.794,266.509,283.387,219.131,NaN,4.555,153.123
45-54,13,0.098716,Hue-7 with Wave-3,,1,0,50.80507908801665,0.0598002924623931,bachelor,3,male,1314,1,1.1,1.9,1,64788046d0fc88f991d3847c,16654,0,5,78,26,2,fieldSmooth,6,739.291,163.794,266.509,283.387,219.131,NaN,4.555,153.123
45-54,15,0.098716,Hue-5 with Wave-1,,1,0,6.782622075387934,0.0521823388133605,bachelor,3,male,1745,2,1.1,1.9,1,64788046d0fc88f991d3847c,8328,1,4,78,29,1,fieldSmooth,6,447.647,105.750,189.155,205.385,80.284,NaN,1.924,114.442
45-54,15,0.098716,Hue-5 with Wave-1,,1,0,6.782622075387934,0.0764929806717209,bachelor,3,male,1276,1,1.1,1.9,1,64788046d0fc88f991d3847c,17829,0,1,78,30,2,fieldSmooth,6,447.647,105.750,189.155,205.385,80.284,NaN,1.924,114.442
45-54,16,0.098716,Hue-5 with Wave-3,,1,0,6.782622075387934,0.0675050661778394,bachelor,3,male,1411,1,1.1,1.9,1,64788046d0fc88f991d3847c,16129,0,1,78,31,1,fieldSmooth,6,522.756,147.726,265.240,205.922,231.970,NaN,3.068,136.893
45-54,16,0.098716,Hue-5 with Wave-3,,1,0,6.782622075387934,0.0900035564734535,bachelor,3,male,1682,2,1.1,1.9,1,64788046d0fc88f991d3847c,12410,1,1,78,32,2,fieldSmooth,6,522.756,147.726,265.240,205.922,231.970,NaN,3.068,136.893
45-54,17,0.098716,Hue-5 with Wave-0,,1,0,6.782622075387934,0.0490118092445819,bachelor,3,male,1647,2,1.1,1.9,1,64788046d0fc88f991d3847c,13231,1,6,78,33,1,fieldSmooth,6,423.023,85.497,112.990,193.453,20.096,NaN,2.241,74.010
45-54,17,0.098716,Hue-5 with Wave-0,,1,0,6.782622075387934,0.1133137634637848,bachelor,3,male,1242,1,1.1,1.9,1,64788046d0fc88f991d3847c,5277,0,6,78,34,2,fieldSmooth,6,423.023,85.497,112.990,193.453,20.096,NaN,2.241,74.010
45-54,18,0.098716,Hue-3 with Wave-4,,1,0,48.88652920118138,0.0920368191648478,bachelor,3,male,1642,1,1.1,1.9,1,64788046d0fc88f991d3847c,10836,0,2,78,35,1,fieldSmooth,6,301.290,147.640,263.251,135.044,282.114,NaN,4.899,241.918
45-54,18,0.098716,Hue-3 with Wave-4,,1,0,48.88652920118138,0.0365834187118682,bachelor,3,male,1330,2,1.1,1.9,1,64788046d0fc88f991d3847c,16019,1,3,78,36,2,fieldSmooth,6,301.290,147.640,263.251,135.044,282.114,NaN,4.899,241.918
45-54,19,0.098716,Hue-3 with Wave-9,,1,0,48.88652920118138,0.0602023719942308,bachelor,3,male,1757,2,1.1,1.9,1,64788046d0fc88f991d3847c,17758,1,5,78,37,1,fieldSmooth,6,343.426,159.320,284.167,135.924,508.241,NaN,3.495,469.446
45-54,19,0.098716,Hue-3 with Wave-9,,1,0,48.88652920118138,0.1045385137860623,bachelor,3,male,1378,1,1.1,1.9,1,64788046d0fc88f991d3847c,6265,0,5,78,38,2,fieldSmooth,6,343.426,159.320,284.167,135.924,508.241,NaN,3.495,469.446
45-54,21,0.098716,Hue-7 with Wave-5,,1,0,50.80507908801665,0.096722701103795,bachelor,3,male,1659,2,1.1,1.9,1,64788046d0fc88f991d3847c,18828,1,4,78,41,1,fieldSmooth,6,1023.593,186.846,301.870,290.657,359.408,NaN,5.192,326.982
45-54,21,0.098716,Hue-7 with Wave-5,,1,0,50.80507908801665,0.1471521179377291,bachelor,3,male,1246,1,1.1,1.9,1,64788046d0fc88f991d3847c,7812,0,1,78,42,2,fieldSmooth,6,1023.593,186.846,301.870,290.657,359.408,NaN,5.192,326.982
45-54,24,0.098716,Hue-3 with Wave-2,,1,0,48.88652920118138,0.0716199376083339,bachelor,3,male,1540,1,1.1,1.9,1,64788046d0fc88f991d3847c,37638,0,3,78,47,1,fieldSmooth,6,265.324,114.974,214.009,97.992,147.238,NaN,2.247,186.373
45-54,24,0.098716,Hue-3 with Wave-2,,1,0,48.88652920118138,0.0405041741052544,bachelor,3,male,1352,2,1.1,1.9,1,64788046d0fc88f991d3847c,8314,1,5,78,48,2,fieldSmooth,6,265.324,114.974,214.009,97.992,147.238,NaN,2.247,186.373
45-54,25,0.098716,Hue-7 with Wave-6,,1,0,50.80507908801665,0.0813702528971516,bachelor,3,male,1528,1,1.1,1.9,1,64788046d0fc88f991d3847c,12624,0,1,78,49,1,fieldSmooth,6,900.088,186.463,302.388,283.981,417.502,NaN,4.518,328.905
45-54,25,0.098716,Hue-7 with Wave-6,,1,0,50.80507908801665,0.0418962294831813,bachelor,3,male,1410,2,1.1,1.9,1,64788046d0fc88f991d3847c,21684,1,2,78,50,2,fieldSmooth,6,900.088,186.463,302.388,283.981,417.502,NaN,4.518,328.905
45-54,27,0.098716,Hue-7 with Wave-1,,1,0,50.80507908801665,0.0770667190067723,bachelor,3,male,1756,2,1.1,1.9,1,64788046d0fc88f991d3847c,5050,1,2,78,53,1,fieldSmooth,6,706.630,135.886,210.561,278.281,76.593,NaN,3.903,176.208
45-54,27,0.098716,Hue-7 with Wave-1,,1,0,50.80507908801665,0.0430681814976126,bachelor,3,male,1426,1,1.1,1.9,1,64788046d0fc88f991d3847c,9325,0,6,78,54,2,fieldSmooth,6,706.630,135.886,210.561,278.281,76.593,NaN,3.903,176.208
45-54,29,0.098716,Hue-5 with Wave-2,,1,0,6.782622075387934,0.0738445471089951,bachelor,3,male,1588,2,1.1,1.9,1,64788046d0fc88f991d3847c,6394,1,5,78,55,1,fieldSmooth,6,447.749,127.822,230.531,203.402,158.458,NaN,2.609,87.142
45-54,29,0.098716,Hue-5 with Wave-2,,1,0,6.782622075387934,0.0743757140218548,bachelor,3,male,1159,2,1.1,1.9,1,64788046d0fc88f991d3847c,10303,1,1,78,56,2,fieldSmooth,6,447.749,127.822,230.531,203.402,158.458,NaN,2.609,87.142
45-54,30,0.098716,Hue-3 with Wave-7,,1,0,48.88652920118138,0.0655481652821632,bachelor,3,male,1704,2,1.1,1.9,1,64788046d0fc88f991d3847c,14835,1,2,78,57,1,fieldSmooth,6,428.709,158.788,278.180,137.225,429.933,NaN,4.099,378.885
45-54,30,0.098716,Hue-3 with Wave-7,,1,0,48.88652920118138,0.0622252964588874,bachelor,3,male,1325,2,1.1,1.9,1,64788046d0fc88f991d3847c,14107,1,6,78,58,2,fieldSmooth,6,428.709,158.788,278.180,137.225,429.933,NaN,4.099,378.885
45-54,31,0.098716,Hue-3 with Wave-0,,1,0,48.88652920118138,0.0716591141036658,bachelor,3,male,2275,1,1.1,1.9,1,64788046d0fc88f991d3847c,6063,0,2,78,59,1,fieldSmooth,6,136.647,69.332,94.320,101.863,23.572,NaN,1.350,64.040
45-54,31,0.098716,Hue-3 with Wave-0,,1,0,48.88652920118138,0.0829070116873537,bachelor,3,male,1119,1,1.1,1.9,1,64788046d0fc88f991d3847c,8157,0,4,78,60,2,fieldSmooth,6,136.647,69.332,94.320,101.863,23.572,NaN,1.350,64.040
45-54,32,0.098716,Hue-7 with Wave-2,,1,0,50.80507908801665,0.1304660759613649,bachelor,3,male,1449,1,1.1,1.9,1,64788046d0fc88f991d3847c,9438,0,6,78,61,1,fieldSmooth,6,645.751,159.866,260.105,284.619,159.327,NaN,3.626,192.832
45-54,32,0.098716,Hue-7 with Wave-2,,1,0,50.80507908801665,0.1094039987923096,bachelor,3,male,1227,1,1.1,1.9,1,64788046d0fc88f991d3847c,8363,0,2,78,62,2,fieldSmooth,6,645.751,159.866,260.105,284.619,159.327,NaN,3.626,192.832
45-54,34,0.098716,Hue-5 with Wave-8,,1,0,6.782622075387934,0.0654876142785959,bachelor,3,male,1630,1,1.1,1.9,1,64788046d0fc88f991d3847c,18275,0,5,78,65,1,fieldSmooth,6,978.978,171.824,312.462,207.592,601.249,NaN,6.995,166.318
45-54,34,0.098716,Hue-5 with Wave-8,,1,0,6.782622075387934,0.0398520353212021,bachelor,3,male,1329,1,1.1,1.9,1,64788046d0fc88f991d3847c,6447,0,5,78,66,2,fieldSmooth,6,978.978,171.824,312.462,207.592,601.249,NaN,6.995,166.318
45-54,36,0.098716,Hue-7 with Wave-9,,1,0,50.80507908801665,0.1284034528444349,bachelor,3,male,1466,1,1.1,1.9,1,64788046d0fc88f991d3847c,5085,0,4,78,67,1,fieldSmooth,6,1556.804,210.646,337.360,298.454,646.226,NaN,5.356,377.983
45-54,36,0.098716,Hue-7 with Wave-9,,1,0,50.80507908801665,0.0878680628247323,bachelor,3,male,1185,1,1.1,1.9,1,64788046d0fc88f991d3847c,7565,0,4,78,68,2,fieldSmooth,6,1556.804,210.646,337.360,298.454,646.226,NaN,5.356,377.983
45-54,37,0.098716,Hue-5 with Wave-5,,1,0,6.782622075387934,0.0816464979164752,bachelor,3,male,1754,2,1.1,1.9,1,64788046d0fc88f991d3847c,11133,1,3,78,69,1,fieldSmooth,6,586.881,168.780,295.715,223.802,374.611,NaN,3.593,178.331
45-54,37,0.098716,Hue-5 with Wave-5,,1,0,6.782622075387934,0.0610029290678282,bachelor,3,male,1298,2,1.1,1.9,1,64788046d0fc88f991d3847c,25094,1,1,78,70,2,fieldSmooth,6,586.881,168.780,295.715,223.802,374.611,NaN,3.593,178.331
45-54,38,0.098716,Hue-5 with Wave-6,,1,0,6.782622075387934,0.1645350782759436,bachelor,3,male,1625,1,1.1,1.9,1,64788046d0fc88f991d3847c,6553,0,1,78,71,1,fieldSmooth,6,586.415,171.526,297.578,228.038,440.646,NaN,3.258,184.950
45-54,38,0.098716,Hue-5 with Wave-6,,1,0,6.782622075387934,0.0688438086600155,bachelor,3,male,1279,2,1.1,1.9,1,64788046d0fc88f991d3847c,10105,1,6,78,72,2,fieldSmooth,6,586.415,171.526,297.578,228.038,440.646,NaN,3.258,184.950
45-54,40,0.098716,Hue-5 with Wave-4,,1,0,6.782622075387934,0.0557828862353154,bachelor,3,male,1727,2,1.1,1.9,1,64788046d0fc88f991d3847c,10408,1,1,78,73,1,fieldSmooth,6,504.783,159.375,284.104,206.986,307.895,NaN,4.418,197.406
45-54,40,0.098716,Hue-5 with Wave-4,,1,0,6.782622075387934,0.1190577975060618,bachelor,3,male,1338,1,1.1,1.9,1,64788046d0fc88f991d3847c,9845,0,4,78,74,2,fieldSmooth,6,504.783,159.375,284.104,206.986,307.895,NaN,4.418,197.406
45-54,41,0.098716,Hue-7 with Wave-4,,1,0,50.80507908801665,0.0541973927646116,bachelor,3,male,2450,2,1.1,1.9,1,64788046d0fc88f991d3847c,4708,1,4,78,75,1,fieldSmooth,6,738.095,178.258,288.246,294.995,303.243,NaN,5.134,222.547
45-54,41,0.098716,Hue-7 with Wave-4,,1,0,50.80507908801665,0.0731586155864357,bachelor,3,male,1273,1,1.1,1.9,1,64788046d0fc88f991d3847c,5279,0,3,78,76,2,fieldSmooth,6,738.095,178.258,288.246,294.995,303.243,NaN,5.134,222.547
45-54,42,0.098716,Hue-5 with Wave-7,,1,0,6.782622075387934,0.1292089761864429,bachelor,3,male,1698,2,1.1,1.9,1,64788046d0fc88f991d3847c,14854,1,6,78,77,1,fieldSmooth,6,616.477,181.135,316.502,212.745,515.320,NaN,2.981,277.200
45-54,42,0.098716,Hue-5 with Wave-7,,1,0,6.782622075387934,0.0517243131311009,bachelor,3,male,1261,1,1.1,1.9,1,64788046d0fc88f991d3847c,13637,0,2,78,78,2,fieldSmooth,6,616.477,181.135,316.502,212.745,515.320,NaN,2.981,277.200
,1,0.098716,Hue-5 with Wave-6,,1,0,51.46676939640479,0.0588280295794047,,3,,906,1,1.1,1.9,1,664439645a9a29be43d5bf5a,18063,0,2,78,1,1,fieldSmooth,7,667.045,173.450,298.272,214.671,437.221,NaN,4.704,246.410
,1,0.098716,Hue-5 with Wave-6,,1,0,51.46676939640479,0.077799117631225,,3,,827,1,1.1,1.9,1,664439645a9a29be43d5bf5a,7405,0,2,78,2,2,fieldSmooth,7,667.045,173.450,298.272,214.671,437.221,NaN,4.704,246.410
,3,0.098716,Hue-3 with Wave-0,,1,0,20.45283441089402,0.0521745708983958,,3,,1049,1,1.1,1.9,1,664439645a9a29be43d5bf5a,19688,0,3,78,5,1,fieldSmooth,7,115.068,54.479,70.839,100.323,16.389,NaN,1.475,56.054
,3,0.098716,Hue-3 with Wave-0,,1,0,20.45283441089402,0.1067536514244101,,3,,787,1,1.1,1.9,1,664439645a9a29be43d5bf5a,11264,0,3,78,6,2,fieldSmooth,7,115.068,54.479,70.839,100.323,16.389,NaN,1.475,56.054
,4,0.098716,Hue-3 with Wave-2,,1,0,20.45283441089402,0.0876658338891899,,3,,934,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8379,0,5,78,7,1,fieldSmooth,7,287.834,114.167,215.282,131.148,150.513,NaN,2.488,106.908
,4,0.098716,Hue-3 with Wave-2,,1,0,20.45283441089402,0.0929383958090853,,3,,803,1,1.1,1.9,1,664439645a9a29be43d5bf5a,9654,0,3,78,8,2,fieldSmooth,7,287.834,114.167,215.282,131.148,150.513,NaN,2.488,106.908
,5,0.098716,Hue-7 with Wave-1,,1,0,24.67204480014682,0.1043998086146354,,3,,839,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8070,0,2,78,9,1,fieldSmooth,7,1032.247,134.695,198.431,281.935,73.602,NaN,4.405,120.057
,5,0.098716,Hue-7 with Wave-1,,1,0,24.67204480014682,0.0470856348641751,,3,,805,2,1.1,1.9,1,664439645a9a29be43d5bf5a,9641,1,5,78,10,2,fieldSmooth,7,1032.247,134.695,198.431,281.935,73.602,NaN,4.405,120.057
,6,0.098716,Hue-3 with Wave-8,,1,0,20.45283441089402,0.0609724879265288,,3,,1021,2,1.1,1.9,1,664439645a9a29be43d5bf5a,6121,1,6,78,11,1,fieldSmooth,7,387.430,147.836,270.503,134.484,471.289,NaN,5.215,303.793
,6,0.098716,Hue-3 with Wave-8,,1,0,20.45283441089402,0.0707175910349076,,3,,748,2,1.1,1.9,1,664439645a9a29be43d5bf5a,20981,1,5,78,12,2,fieldSmooth,7,387.430,147.836,270.503,134.484,471.289,NaN,5.215,303.793
,7,0.098716,Hue-3 with Wave-5,,1,0,20.45283441089402,0.0675471823532635,,3,,923,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8943,0,6,78,13,1,fieldSmooth,7,171.987,146.841,271.796,118.688,366.295,NaN,3.215,247.334
,7,0.098716,Hue-3 with Wave-5,,1,0,20.45283441089402,0.0963002940747642,,3,,748,1,1.1,1.9,1,664439645a9a29be43d5bf5a,13378,0,3,78,14,2,fieldSmooth,7,171.987,146.841,271.796,118.688,366.295,NaN,3.215,247.334
,9,0.098716,Hue-3 with Wave-9,,1,0,20.45283441089402,0.0469323801466546,,3,,967,1,1.1,1.9,1,664439645a9a29be43d5bf5a,13764,0,6,78,17,1,fieldSmooth,7,118.786,147.032,266.906,139.805,503.967,NaN,2.422,367.688
,9,0.098716,Hue-3 with Wave-9,,1,0,20.45283441089402,0.0875153417652137,,3,,784,1,1.1,1.9,1,664439645a9a29be43d5bf5a,12859,0,6,78,18,2,fieldSmooth,7,118.786,147.032,266.906,139.805,503.967,NaN,2.422,367.688
,10,0.098716,Hue-5 with Wave-7,,1,0,51.46676939640479,0.0913668825555114,,3,,944,1,1.1,1.9,1,664439645a9a29be43d5bf5a,10213,0,6,78,19,1,fieldSmooth,7,590.247,185.798,312.058,227.066,498.029,NaN,4.108,318.948
,10,0.098716,Hue-5 with Wave-7,,1,0,51.46676939640479,0.0718510931065234,,3,,748,2,1.1,1.9,1,664439645a9a29be43d5bf5a,7985,1,5,78,20,2,fieldSmooth,7,590.247,185.798,312.058,227.066,498.029,NaN,4.108,318.948
,12,0.098716,Hue-3 with Wave-7,,1,0,20.45283441089402,0.0988828638246002,,3,,885,2,1.1,1.9,1,664439645a9a29be43d5bf5a,29031,1,3,78,23,1,fieldSmooth,7,417.879,161.715,290.681,135.100,492.304,NaN,3.314,342.258
,12,0.098716,Hue-3 with Wave-7,,1,0,20.45283441089402,0.0938777628220485,,3,,771,1,1.1,1.9,1,664439645a9a29be43d5bf5a,4706,0,1,78,24,2,fieldSmooth,7,417.879,161.715,290.681,135.100,492.304,NaN,3.314,342.258
,14,0.098716,Hue-3 with Wave-6,,1,0,20.45283441089402,0.0393345014550969,,3,,971,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8974,0,4,78,25,1,fieldSmooth,7,431.404,157.929,290.259,126.626,443.953,NaN,3.696,293.648
,14,0.098716,Hue-3 with Wave-6,,1,0,20.45283441089402,0.0708811045031061,,3,,739,2,1.1,1.9,1,664439645a9a29be43d5bf5a,12457,1,3,78,26,2,fieldSmooth,7,431.404,157.929,290.259,126.626,443.953,NaN,3.696,293.648
,16,0.098716,Hue-7 with Wave-2,,1,0,24.67204480014682,0.0724624875017302,,3,,881,2,1.1,1.9,1,664439645a9a29be43d5bf5a,9525,1,1,78,29,1,fieldSmooth,7,678.098,157.308,250.380,283.698,159.485,NaN,3.914,103.720
,16,0.098716,Hue-7 with Wave-2,,1,0,24.67204480014682,0.0633536951540741,,3,,766,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8112,0,6,78,30,2,fieldSmooth,7,678.098,157.308,250.380,283.698,159.485,NaN,3.914,103.720
,17,0.098716,Hue-7 with Wave-3,,1,0,24.67204480014682,0.0922008877602284,,3,,921,1,1.1,1.9,1,664439645a9a29be43d5bf5a,19246,0,2,78,31,1,fieldSmooth,7,1009.989,162.708,263.272,284.195,215.513,NaN,5.232,133.477
,17,0.098716,Hue-7 with Wave-3,,1,0,24.67204480014682,0.0586472262874005,,3,,770,2,1.1,1.9,1,664439645a9a29be43d5bf5a,12693,1,6,78,32,2,fieldSmooth,7,1009.989,162.708,263.272,284.195,215.513,NaN,5.232,133.477
,18,0.098716,Hue-7 with Wave-5,,1,0,24.67204480014682,0.0755365992908858,,3,,937,1,1.1,1.9,1,664439645a9a29be43d5bf5a,12456,0,3,78,33,1,fieldSmooth,7,1074.695,189.715,301.532,297.461,358.953,NaN,4.632,261.782
,18,0.098716,Hue-7 with Wave-5,,1,0,24.67204480014682,0.0534930074470056,,3,,824,1,1.1,1.9,1,664439645a9a29be43d5bf5a,4971,0,5,78,34,2,fieldSmooth,7,1074.695,189.715,301.532,297.461,358.953,NaN,4.632,261.782
,19,0.098716,Hue-3 with Wave-1,,1,0,20.45283441089402,0.0951139896592772,,3,,891,2,1.1,1.9,1,664439645a9a29be43d5bf5a,12125,1,2,78,35,1,fieldSmooth,7,105.835,87.961,167.724,111.028,79.055,NaN,0.805,27.941
,19,0.098716,Hue-3 with Wave-1,,1,0,20.45283441089402,0.0730153859146711,,3,,748,2,1.1,1.9,1,664439645a9a29be43d5bf5a,6305,1,3,78,36,2,fieldSmooth,7,105.835,87.961,167.724,111.028,79.055,NaN,0.805,27.941
,21,0.098716,Hue-7 with Wave-6,,1,0,24.67204480014682,0.1185269069236311,,3,,948,1,1.1,1.9,1,664439645a9a29be43d5bf5a,9308,0,4,78,37,1,fieldSmooth,7,909.107,190.843,307.671,291.980,426.935,NaN,5.361,294.483
,21,0.098716,Hue-7 with Wave-6,,1,0,24.67204480014682,0.0737884448220886,,3,,742,1,1.1,1.9,1,664439645a9a29be43d5bf5a,9013,0,4,78,38,2,fieldSmooth,7,909.107,190.843,307.671,291.980,426.935,NaN,5.361,294.483
,22,0.098716,Hue-5 with Wave-9,,1,0,51.46676939640479,0.1156471732392174,,3,,996,1,1.1,1.9,1,664439645a9a29be43d5bf5a,5254,0,4,78,39,1,fieldSmooth,7,811.537,193.656,326.755,230.467,623.792,NaN,3.732,384.647
,22,0.098716,Hue-5 with Wave-9,,1,0,51.46676939640479,0.1056246514089293,,3,,777,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8724,0,2,78,40,2,fieldSmooth,7,811.537,193.656,326.755,230.467,623.792,NaN,3.732,384.647
,23,0.098716,Hue-7 with Wave-9,,1,0,24.67204480014682,0.0761244125873154,,3,,761,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8440,0,3,78,41,1,fieldSmooth,7,1184.007,208.921,333.455,300.546,631.910,NaN,5.278,379.680
,23,0.098716,Hue-7 with Wave-9,,1,0,24.67204480014682,0.0423369189729532,,3,,821,2,1.1,1.9,1,664439645a9a29be43d5bf5a,7381,1,4,78,42,2,fieldSmooth,7,1184.007,208.921,333.455,300.546,631.910,NaN,5.278,379.680
,24,0.098716,Hue-5 with Wave-1,,1,0,51.46676939640479,0.0983368946569936,,3,,972,2,1.1,1.9,1,664439645a9a29be43d5bf5a,12021,1,3,78,43,1,fieldSmooth,7,377.635,113.866,199.096,202.372,79.238,NaN,2.096,167.917
,24,0.098716,Hue-5 with Wave-1,,1,0,51.46676939640479,0.1071666851629494,,3,,775,2,1.1,1.9,1,664439645a9a29be43d5bf5a,7012,1,6,78,44,2,fieldSmooth,7,377.635,113.866,199.096,202.372,79.238,NaN,2.096,167.917
,25,0.098716,Hue-3 with Wave-4,,1,0,20.45283441089402,0.0555652513250725,,3,,983,2,1.1,1.9,1,664439645a9a29be43d5bf5a,8095,1,1,78,45,1,fieldSmooth,7,436.765,132.602,264.252,101.638,301.894,NaN,5.303,195.959
,25,0.098716,Hue-3 with Wave-4,,1,0,20.45283441089402,0.0871892709335311,,3,,720,1,1.1,1.9,1,664439645a9a29be43d5bf5a,6149,0,2,78,46,2,fieldSmooth,7,436.765,132.602,264.252,101.638,301.894,NaN,5.303,195.959
,27,0.098716,Hue-7 with Wave-0,,1,0,24.67204480014682,0.0858725190270933,,3,,934,1,1.1,1.9,1,664439645a9a29be43d5bf5a,7890,0,4,78,47,1,fieldSmooth,7,993.291,137.877,172.060,283.016,31.295,NaN,4.739,123.627
,27,0.098716,Hue-7 with Wave-0,,1,0,24.67204480014682,0.0880523464146037,,3,,879,2,1.1,1.9,1,664439645a9a29be43d5bf5a,14812,1,1,78,48,2,fieldSmooth,7,993.291,137.877,172.060,283.016,31.295,NaN,4.739,123.627
,28,0.098716,Hue-7 with Wave-4,,1,0,24.67204480014682,0.030593532637661,,3,,1016,1,1.1,1.9,1,664439645a9a29be43d5bf5a,19026,0,2,78,49,1,fieldSmooth,7,813.239,178.321,291.072,285.284,310.384,NaN,5.796,158.118
,28,0.098716,Hue-7 with Wave-4,,1,0,24.67204480014682,0.1165072729827512,,3,,757,2,1.1,1.9,1,664439645a9a29be43d5bf5a,9478,1,1,78,50,2,fieldSmooth,7,813.239,178.321,291.072,285.284,310.384,NaN,5.796,158.118
,29,0.098716,Hue-5 with Wave-4,,1,0,51.46676939640479,0.0866022006232261,,3,,961,1,1.1,1.9,1,664439645a9a29be43d5bf5a,6941,0,5,78,51,1,fieldSmooth,7,521.111,157.685,276.757,201.016,302.393,NaN,5.515,235.817
,29,0.098716,Hue-5 with Wave-4,,1,0,51.46676939640479,0.0748928788559345,,3,,776,1,1.1,1.9,1,664439645a9a29be43d5bf5a,19531,0,3,78,52,2,fieldSmooth,7,521.111,157.685,276.757,201.016,302.393,NaN,5.515,235.817
,31,0.098716,Hue-5 with Wave-0,,1,0,51.46676939640479,0.0517397568113413,,3,,918,1,1.1,1.9,1,664439645a9a29be43d5bf5a,7772,0,6,78,55,1,fieldSmooth,7,413.592,94.213,126.648,193.176,25.913,NaN,2.419,96.555
,31,0.098716,Hue-5 with Wave-0,,1,0,51.46676939640479,0.1493883975362003,,3,,693,1,1.1,1.9,1,664439645a9a29be43d5bf5a,6999,0,1,78,56,2,fieldSmooth,7,413.592,94.213,126.648,193.176,25.913,NaN,2.419,96.555
,33,0.098716,Hue-5 with Wave-8,,1,0,51.46676939640479,0.0810773038077803,,3,,959,2,1.1,1.9,1,664439645a9a29be43d5bf5a,4962,1,1,78,59,1,fieldSmooth,7,1028.278,179.317,318.662,213.315,581.900,NaN,7.156,257.808
,33,0.098716,Hue-5 with Wave-8,,1,0,51.46676939640479,0.0957974280644358,,3,,797,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8196,0,1,78,60,2,fieldSmooth,7,1028.278,179.317,318.662,213.315,581.900,NaN,7.156,257.808
,34,0.098716,Hue-7 with Wave-8,,1,0,24.67204480014682,0.0658828119939944,,3,,897,1,1.1,1.9,1,664439645a9a29be43d5bf5a,9800,0,2,78,61,1,fieldSmooth,7,1155.102,205.630,328.932,298.188,558.367,NaN,7.199,393.151
,34,0.098716,Hue-7 with Wave-8,,1,0,24.67204480014682,0.0411075219691311,,3,,804,1,1.1,1.9,1,664439645a9a29be43d5bf5a,7521,0,1,78,62,2,fieldSmooth,7,1155.102,205.630,328.932,298.188,558.367,NaN,7.199,393.151
,35,0.098716,Hue-3 with Wave-3,,1,0,20.45283441089402,0.0712827789629549,,3,,889,1,1.1,1.9,1,664439645a9a29be43d5bf5a,10567,0,3,78,63,1,fieldSmooth,7,54.835,125.031,232.540,128.248,211.446,NaN,1.852,169.985
,35,0.098716,Hue-3 with Wave-3,,1,0,20.45283441089402,0.0966349116049195,,3,,775,1,1.1,1.9,1,664439645a9a29be43d5bf5a,7946,0,4,78,64,2,fieldSmooth,7,54.835,125.031,232.540,128.248,211.446,NaN,1.852,169.985
,36,0.098716,Hue-5 with Wave-3,,1,0,51.46676939640479,0.0319100437483521,,3,,1012,1,1.1,1.9,1,664439645a9a29be43d5bf5a,8866,0,1,78,65,1,fieldSmooth,7,349.861,151.062,257.720,219.910,218.296,NaN,3.166,230.519
